,FIPS,Crop fraction of farmland,Cropland Value per Acre,Normalized Cropland - total
53,1103,0.0633653756801685,1.3304805341099541,0.19093443348036043
54,1105,0.11123774789149761,0.4417591823376885,0.10419112153667003
55,1107,0.023775052130284736,3.845677066918794,0.07490335215675266
56,1109,0.05700346295361085,2.0926212492923195,0.13898969187191662
57,1111,0.01196877710320902,3.7634327608717486,0.052233265218670465
58,1113,0.5896119201953026,0.48828510358434724,0.06381093081449307
59,1115,0.12844083463603617,2.805682684973303,0.05501882952831333
60,1117,0.6730848013109382,0.4634076886568581,0.05526538606796157
61,1119,0.06282898420875797,0.499566397180183,0.09376230449793176
62,1121,0.2365064825253664,0.5838887517485395,0.12750645218489548
63,1123,0.21085247883917774,0.504229860528923,0.034415620816218497
64,1125,0.28417818740399386,0.6647031102733271,0.10018588923834172
65,1127,0.05258551805486854,2.516613999808484,0.05478276475630969
66,1129,0.08404808317089019,1.6224764113647145,0.049759830996454625
67,1131,0.21705426356589147,0.2281201294808776,0.0875118339236578
68,1133,0.01765424557116677,3.190100360518367,0.053838505668295164
69,2000,0.43404829968957714,0.6611818455901111,0.22619726453388087
70,2013,,,0.0
71,2016,,0.0,0.0007213090255666555
72,2020,0.4955593348450491,1.8625058657907085,0.04471591370131034
73,2050,,,0.0
74,2060,,,0.0
75,2068,,,0.0
76,2070,,,0.0
77,2090,0.8323674911660778,0.11120541959415917,0.16687418732936796
78,2100,,,0.0
79,2105,,,0.0
80,2110,0.07714528462192013,287.0731707317073,0.00010754061835721045
81,2122,,0.0,0.013778313859278695
82,2130,,,0.0
83,2150,,,0.0
84,2164,,,0.0
85,2170,,,0.0
86,2180,,,0.0
87,2185,,,0.0
88,2188,,,0.0
89,2195,,,0.0
90,2198,,,0.0
91,2220,,,0.0
92,2230,,,0.0
93,2240,,,0.0
94,2261,,,0.0
95,2270,,,0.0
96,2275,,,0.0
97,2282,,,0.0
98,2290,,,0.0
99,4000,0.5914308998587748,2.683329116286787,3.161759753249766
100,4001,0.3817936935509428,0.45973411036241124,0.07201287017066373
101,4003,0.6348330914368651,0.8297911530505256,0.37024398841049755
102,4005,inf,0.0,0.053725719166115654
103,4007,0.39235320892125625,1.1754949170679507,0.009804556863884211
104,4009,,0.0,0.09246132531000063
105,4011,0.23752012882447665,0.9286675639300135,0.01753961255986991
106,4012,0.9813753267004898,1.1076844478323629,0.3234454588317329
107,4013,0.48702812938311546,3.043420191174545,0.7010992581412334
108,4015,0.6524796049806784,0.5965676229508197,0.08191972176908285
109,4017,0.09703000085962349,2.75875970830616,0.04424116121539192
110,4019,0.731674074074074,1.3597630990511875,0.13020545941147035
111,4021,0.292867940050837,3.123749228642176,0.6715832928150458
112,4023,0.10674157303370786,0.5369532428355958,0.02086812584512113
113,4025,,0.0,0.06624239796613049
114,4027,0.0,4.972561938949408,0.5063668047735256
115,5000,0.38634278206148887,0.890489706092855,22.117225864991596
116,5001,0.9970619435604356,0.5014733570258798,0.94175155554747
117,5003,0.853476117627061,0.5386510625192485,0.315117618263827
118,5005,0.04228969295742495,0.930289354924343,0.049403110896538024
119,5007,0.015996976658977733,4.292056929787255,0.2651977878107921
120,5009,0.017369602777800964,2.0797298939365008,0.151099814675703
121,5011,0.11810417015575281,3.095065312046444,0.025300897674967123
122,5013,0.0,0.47530061748456287,0.016141584521226174
123,5015,0.008705176765258954,4.027595249113065,0.1700453240999501
124,5017,0.6579348912142642,0.5834289845903565,0.5804308155187098
125,5019,0.13379155063103632,0.5652989449003517,0.07830793075742727
126,5021,0.981424649820511,0.48429707553698104,0.7694478784620185
127,5023,0.02883004882220876,1.4583961332571072,0.10093605062493104
128,5025,0.002451708766716196,15.847158300331799,0.024506146275888225
129,5027,0.21647726014044882,2.983739837398374,0.039682488173810655
130,5029,0.08179306937363846,1.5094921689606076,0.23211462148543857
131,5031,0.9649731022115959,0.5267387831666303,0.7914307546193791
132,5033,0.18455991661398083,1.1318196762527317,0.1356244573999093
133,5035,0.9970389850242903,0.35740858328759356,0.7311476806753847
134,5037,0.9921984163949698,0.4388125287415053,0.6673367498608916
135,5039,0.0,0.28025091056252527,0.012962578924910586
136,5041,0.9747127743475696,0.5018380845411919,0.7356171736919868
137,5043,0.6265478391293732,0.7109132839040841,0.21155075690201103
138,5045,0.2936140209508461,0.27788896197500457,0.1874170683775063
139,5047,0.028862009644439295,2.126281674658378,0.13839428405808524
140,5049,0.02518432285603415,0.8915721007473014,0.07581351299992221
141,5051,0.1943309916680281,1.0723545900490539,0.029943504857705232
142,5053,0.049731812737593084,1.6239323467230444,0.031016288099366185
143,5055,0.9136248207715031,0.5049635367598311,0.6013671378535209
144,5057,0.029918979403774578,2.5083000630384533,0.17475612777237814
145,5059,0.09251128563477831,0.6364781359467864,0.06664108513662552
146,5061,0.009828210059653812,5.297205514145106,0.09113936258678028
147,5063,0.17596052738008575,1.2409909457750297,0.26130271907273217
148,5065,0.028906754007245298,1.0595751393416764,0.09976621853255749
149,5067,0.9571280169953114,0.40116912079413114,0.6986310698028398
150,5069,0.864638201453668,0.5243743900133859,0.6799373628020633
151,5071,0.02708884070454748,3.310666961673673,0.10669340811990853
152,5073,0.177235024051368,1.652028311279257,0.1448991799977409
153,5075,0.7745172458482217,0.5380718750778273,0.5265949327923258
154,5077,0.9859132921331635,0.44377450861420364,0.7565062830723971
155,5079,0.3331426135998739,1.3017251861985104,0.345126696669311
156,5081,0.13146104579487025,1.3064503456945318,0.13353921858054388
157,5083,0.03932837261166985,2.182341471024101,0.16814369121436526
158,5085,0.7809211174211338,0.5195219368107974,0.7690019783371228
159,5087,0.01740482613908873,2.1891559347059304,0.19185770903308574
160,5089,0.02169415550830412,1.2137127711515658,0.07521023636035738
161,5091,0.4187287127087693,0.48144379797101733,0.2655282784915972
162,5093,0.9968711016585207,0.43281399017961264,1.1853520396618409
163,5095,0.9639956138950103,0.44522229595222296,0.5533882844147381
164,5097,0.023357997056933824,1.7825765692540732,0.07099516870913695
165,5099,0.026108475974427718,2.0355988413584654,0.062481099265539276
166,5101,0.04873560801219705,0.7758606624245391,0.06430404389378955
167,5103,0.0908327333813295,1.575723199092456,0.027745479536160297
168,5105,0.19038951583545685,0.9995451651050669,0.08650200128786448
169,5107,0.9973580134854771,0.43635746382312585,1.1125627786854764
170,5109,0.008073370793773816,3.9277016742770168,0.06203782208255468
171,5111,0.9945835495588998,0.47728884086553497,0.8471866308247259
172,5113,0.012447520456876388,3.0135636937718187,0.11796156657021527
173,5115,0.04101086233651075,2.261358975527503,0.1726656430691904
174,5117,0.9383564998481687,0.43502365023224104,0.6155257782899165
175,5119,0.6791172715666606,0.44269151272445423,0.1624335466737885
176,5121,0.6733956948746284,0.47585154681933656,0.3541469939017609
177,5123,0.9749517463987002,0.40587683346758846,0.5926222495217418
178,5125,0.5044690740078656,0.3586817132598102,0.040907402046318396
179,5127,0.012705915803315978,3.5379585677910157,0.08343840513563956
180,5129,0.05861253770277981,0.319627921519581,0.10066588760808244
181,5131,0.027223203550594488,1.8287412796221396,0.09662655706490916
182,5133,0.005927606670067936,4.872085036794767,0.08019644893345633
183,5135,0.014206300185299567,1.545142202710441,0.09619114870765802
184,5137,0.023165846400366258,1.1352650727650728,0.10093080474110874
185,5139,0.012422276473206458,6.3859603789836346,0.030452355588468618
186,5141,0.0823119597471294,0.4575290714833835,0.08887051783363425
187,5143,0.01891067433876042,3.7331302864390277,0.29366719931443025
188,5145,0.28716034887621605,0.589640252194338,0.5304244279826069
189,5147,0.9750714581833257,0.37170467033524063,0.6468148523480425
190,5149,0.03420386909341589,2.4247358366664677,0.1757475998147934
191,6000,0.6759031353755153,3.580171981057508,24.82521929055407
192,6001,0.6785614996624171,1.6484336639497201,0.0801282524437664
193,6003,,0.0,0.0012852415364642226
194,6005,0.6325781363219168,1.327582889758225,0.04089953322058494
195,6007,0.9651103084903403,1.5390480124644723,0.5841632618582784
196,6009,0.2657897927021457,1.3638092088947673,0.031729728299199386
197,6011,0.9793606005695056,1.291990528301382,0.7842491396666462
198,6013,0.8424516311255472,1.9750090647923466,0.09404033634051381
199,6015,0.40537713793527747,4.070623591284749,0.020946814102455677
200,6017,0.838881090836174,1.305924713584288,0.040065437692838775
201,6019,0.6700421332426942,3.3847498056095153,2.8909095256204425
202,6021,0.7599688239167914,1.619948137878128,0.6564672785810799
203,6023,0.0,4.424484010984144,0.08883117370496699
204,6025,0.5449497114131879,3.25276872307223,1.0404240073030773
205,6027,0.3872820370882923,1.749425009078804,0.02166812312802233
206,6029,0.7962914934926518,3.3984463745734903,2.4729804532652113
207,6031,0.47957244131006105,2.6486439058630844,1.3452282179722568
208,6033,0.9772675198847828,2.1071835017415594,0.07605744659765931
209,6035,0.6580246468722974,0.6722298254750687,0.2165684447780438
210,6037,0.9272554314471585,6.6292363399650105,0.1289385784683842
211,6039,0.6317611685844458,3.4061881843795474,0.762444623559244
212,6041,0.10497485787354634,4.833458615217573,0.031404483502216606
213,6043,0.04230635031402652,2.6191455334704137,0.011480616745110004
214,6045,0.8709724854584667,2.273635721980757,0.14121394661257308
215,6047,0.3773296349823722,4.333901167158872,1.4103978326967264
216,6049,0.6158506446738501,0.4857254568402568,0.38238296357530654
217,6051,0.4069600818833163,0.9323408722206318,0.027485808286956303
218,6053,0.9820419835939903,7.00355567557836,0.8158713273474885
219,6055,0.9869795259878791,5.694246343527136,0.1735967874476492
220,6057,0.5508027038445289,1.2968086563484453,0.019150098893316914
221,6059,0.9915960640922739,23.004171510633935,0.038355279566768014
222,6061,0.6813511830635118,0.8933921405014503,0.13202315815589832
223,6063,,0.0,0.04849032711145731
224,6065,0.7132201165763047,4.6013785389851005,0.5768977127643887
225,6067,0.5979505343229166,2.590317897446643,0.35049848170334924
226,6069,0.8331022475893045,4.036386358285187,0.14482049174040637
227,6071,0.1992574573629651,20.715945178004347,0.09415836872651563
228,6073,0.9118975660749282,10.284501765819204,0.26885679177684846
229,6075,1.0,92.0,1.836059337806032e-05
230,6077,0.6339172591369984,3.179374512226847,1.2905713544276822
231,6079,0.9316223307950132,1.8713598066574981,0.7857599542074695
232,6081,0.9758317963850978,13.062542160547364,0.02721826821201885
233,6083,0.9602249912227775,7.612739567078782,0.327775935927044
234,6085,0.9462036986016861,7.084469401237163,0.0873492115251664
235,6087,0.9689953667384118,18.967992199423435,0.06186995380024098
236,6089,0.0,1.1118715778994526,0.10538980599006624
237,6091,0.2925611582626061,0.3211994868505452,0.016356665757940595
238,6093,0.789335151621796,0.8296754099956202,0.4311906666580132
239,6095,0.8313637200925111,1.5767376417511634,0.406390750888076
240,6097,0.652488731104622,4.817650909848384,0.3525706058131589
241,6099,0.40429504263513943,5.183912071641111,0.9211640844868421
242,6101,0.9797170717270085,1.1572954281279264,0.7198375551544995
243,6103,0.7301375229088264,1.5173753369987475,0.24711784921722502
244,6105,0.32775497316071994,1.0609715242881073,0.007829481604787152
245,6107,0.36201737084162167,5.220838179743233,1.6755064404825393
246,6109,0.08347182758805555,3.317858413376023,0.01474617942449359
247,6111,0.9900327809073056,11.56061723841141,0.2986534118875292
248,6113,0.9294360768207715,1.2342125297535873,0.8165401775348321
249,6115,0.8439362672594745,1.590066047965751,0.18625248216895504
250,8000,0.32690235853554794,0.5277923875577154,30.12169703938122
251,8001,0.8818415255673301,0.28053797294777144,1.4345970947690099
252,8003,0.9412884381871287,1.0034578146611342,0.23894476222207703
253,8005,0.8344373157620947,0.19052621841632308,0.39696652060130877
254,8007,0.09757748003789417,0.3904359313077939,0.04963917566854165
255,8009,0.5463840578406863,0.15472938845422277,1.8850742532997198
256,8011,0.2314400389199708,0.44275236669502754,0.4870855587846511
257,8013,0.7636689484972236,0.6253927423059256,0.142753613514419
258,8014,0.5187891440501043,0.19377022653721682,0.01296782480873289
259,8015,0.37918675071066615,0.3699250182882224,0.05736898548070505
260,8017,0.7629891136178233,0.13885297575570563,1.3430459303021787
261,8019,0.0,0.08874912648497554,0.00375342987485776
262,8021,0.595647629003136,0.25661263838988146,0.3226795597936767
263,8023,0.8567141785446362,0.4515200270979761,0.1548716051439388
264,8025,0.014154090261625287,1.7785082093381221,0.16358764111469515
265,8027,0.2670940170940171,0.324,0.06819648968993834
266,8029,0.43072649572649574,0.6954144253915421,0.17651874473667192
267,8031,0.0,2.710144927536232,0.0005429489756083552
268,8033,0.7004181263419595,0.10781602193116052,0.21527795735775726
269,8035,0.4766325826485164,0.45458693358428154,0.09197870399834876
270,8037,0.29838709677419356,0.3921823047603601,0.032343496706408834
271,8039,0.3247470778901876,0.1817978902445013,0.5875573486913084
272,8041,0.5046546432285721,0.44461361483285966,0.23257101337797895
273,8043,0.24795400393660003,0.7550549493527319,0.06706600172623205
274,8045,0.3079763995856416,0.440229999008625,0.1322880752889246
275,8047,0.006097560975609756,1.0684039087947883,0.0008052431667235027
276,8049,0.1569674319273892,0.24117328938219465,0.1018514573519229
277,8051,0.16811108004845773,0.31721304206450085,0.08873150191234323
278,8053,0.0,1.0495552731893265,0.0020642552840762106
279,8055,0.2818819308545336,0.34286672817243985,0.09382000921997709
280,8057,0.18326336147931507,0.264096175407998,0.21054354720812885
281,8059,0.8139911767353921,0.7299073404744694,0.03991330706199199
282,8061,0.7589413656967393,0.11088627954562405,1.6177204072379612
283,8063,0.3406996136338008,0.3804385498479876,2.3233573548854864
284,8065,0.0,0.1000654022236756,0.016041912728602416
285,8067,0.39664493961901875,0.2577892981816287,0.201368496402921
286,8069,0.38928997916065033,1.067834044539272,0.31471106226759854
287,8071,0.13379533015710518,0.23191701138719192,0.2872357457482868
288,8073,0.6014597923036819,0.12321691482860159,1.5107306066820925
289,8075,0.1795967944411647,0.7331596508218687,1.5816759394949176
290,8077,0.49423485219663565,0.46677034258793393,0.34407227402102813
291,8079,0.0,0.07175398633257403,0.004605885995981989
292,8081,0.1321414691022153,0.20942226300056235,0.35448535340829945
293,8083,0.6484085029805421,0.25667847107278957,0.2725656316392166
294,8085,0.3462179868969625,0.7201218073813558,0.24462080851780882
295,8087,0.12850324887671277,1.529134375125786,0.8471289261026805
296,8089,0.24039680897946702,1.1967043730021203,0.24370015590699465
297,8091,0.17008879023307436,0.3550039401103231,0.02662810628200977
298,8093,0.0362979855568225,0.09413237924865832,0.14662245283336742
299,8095,0.5187609715840344,0.40207472730187027,0.9327522418503092
300,8097,0.22052294030587075,0.4236154649947753,0.012550777044859806
301,8099,0.31196524394180486,0.47661979886909117,1.449112455305322
302,8101,0.32163813932712026,0.6697444823694195,0.192883279320346
303,8103,0.10724153440853305,0.28195372936934976,0.14477852466982793
304,8105,0.9144447047797564,0.7463495671941943,0.29998586637839414
305,8107,0.13645024182910742,0.2626776722053683,0.3406519577688866
306,8109,0.8587298810356893,0.7735496367219549,0.31010779921352766
307,8111,,,0.0
308,8113,0.19522388059701493,0.1881282641657775,0.046706726611874305
309,8115,0.5312975795779558,0.3578276875136839,0.5151431684082385
310,8117,0.4202370100273473,0.15409467621857004,0.018672723465487345
311,8119,0.04677268475210477,0.1208455799231291,0.023202544146045945
312,8121,0.553033271108448,0.15235746589387542,2.2410205853525307
313,8123,0.17719119053559548,1.5579354828260579,2.5911833304912526
314,8125,0.26936522952919,1.0194886155186647,1.8302678820662097
315,9000,0.7277124773140569,3.369579560866537,0.42933886966874024
316,9001,0.7768539627195923,5.610141438459223,0.017432071941512698
317,9003,0.9466395173002351,4.510315021778033,0.07768367058257322
318,9005,0.5776076595385718,1.2105075053609722,0.10274588054362556
319,9007,0.9694904310081969,7.528085336213881,0.01942550779398782
320,9009,0.9027535958657248,6.544708956307156,0.036138893651845014
321,9011,0.46459461423847076,4.383432895260852,0.06586207138901352
322,9013,0.5337343305032869,2.23422727002438,0.04411001411983435
323,9015,0.30019394977456487,1.5791964996022276,0.06594075964634807
324,10000,0.19448586610774352,2.502547524914909,1.135138439714757
325,10001,0.0,1.2856226456297428,0.38435541589249245
326,10003,0.0,0.8803767842351626,0.1361647834336065
327,10005,0.15085718458975997,3.6229408852699683,0.6146182403886581
328,11000,,,0.0
329,11001,,,0.0
330,12000,0.8036024121579998,2.636075765065993,7.746439263880096
331,12001,0.7063544641984426,1.4028429520385155,0.17215941528033818
332,12003,,0.0,0.012314712272856174
333,12005,0.9228474845893816,1.8427995602784903,0.007158008475532374
334,12007,0.1687863763742186,1.6301979618132834,0.022392055095500137
335,12009,0.851762992159719,2.110874971738639,0.05800636036511486
336,12011,0.9701952519187179,10.3634865031939,0.012729137094818106
337,12013,0.8440157771477875,0.9802452727602248,0.043417557455290356
338,12015,0.8953525616582524,2.282754778733331,0.0753335146301815
339,12017,0.6622880177926049,1.4857496902106568,0.02540056946759088
340,12019,inf,0.0,0.014966506545030313
341,12021,0.9852773454031605,3.9910394778277176,0.1832439677968643
342,12023,,0.0,0.07878530618525684
343,12027,0.8438943654286858,2.408427876823339,0.23951656355870804
344,12029,0.3288261337800646,1.0928468680528312,0.020057636794575326
345,12031,inf,0.0,0.014898310055340374
346,12033,0.8698469339844117,0.6108880220284534,0.1371693701855775
347,12035,0.9761525327262379,4.047454503570606,0.022772381672617102
348,12037,0.0,inf,0.0
349,12039,0.9822553603598912,6.337711193241816,0.03974281583776714
350,12041,0.21083865918873093,2.334226389819156,0.08615315001368133
351,12043,0.6937304405921446,1.6793693285829576,0.13325331791222836
352,12045,0.22867853795688847,0.8408195429472025,0.003328513285251221
353,12047,0.7589651106332802,0.7191599740609568,0.05258211649285361
354,12049,0.731456852288551,3.4987329934537996,0.17389580282552045
355,12051,0.954850739035192,2.162301510180284,0.6883097933824588
356,12053,0.49344133639778015,2.1641392696833677,0.04324182034724321
357,12055,0.8079428960558525,2.706219285429672,0.3159700743849512
358,12057,0.8928372455040761,5.652853520441836,0.2265356240404194
359,12059,0.1679823832474655,0.5233197799569481,0.12063172143576746
360,12061,0.0,1.674579149438866,0.21315075146781343
361,12063,0.0,0.4837621315413132,0.3778242905337253
362,12065,0.5373721835128042,0.650997025124444,0.08905150082550371
363,12067,0.042221933771778006,8.016185906699809,0.045374272121009356
364,12069,0.0,5.435800582451487,0.09096624842064428
365,12071,0.971351025331725,5.285063752276867,0.05759980436888638
366,12073,0.7923546708889392,0.34028633004926107,0.03407726130967996
367,12075,0.5990989800771548,1.034382857767574,0.1919363972904203
368,12077,0.05051369863013699,1.767019667170953,0.0017337646032711247
369,12079,0.176130073800738,1.0752101569667964,0.10577537845100551
370,12081,0.9356009826622964,4.033764990491468,0.20275078679009784
371,12083,0.15685021785551892,2.898838722594854,0.15720340050295248
372,12085,0.8490170843112019,3.052163364334816,0.13621724227182952
373,12086,0.0,12.284450720975174,0.14115624189052775
374,12087,0.44027125717266563,12.288461538461538,0.00040917893813963
375,12089,0.09084372003835091,1.9637561779242174,0.011144880180482614
376,12091,,0.0,0.06382929140787114
377,12093,0.24758317427607834,4.342305999706616,0.1072835700499176
378,12095,0.97983476585655,13.016347591261995,0.054391946411548125
379,12097,0.6758053159654991,2.0445824054704547,0.11660812854406111
380,12099,0.9909480311377425,2.06745808971187,1.1820681163890792
381,12101,0.4369175466187374,2.9471356304791163,0.09903441773934622
382,12103,0.7859531772575251,inf,0.0
383,12105,0.9107996871835491,2.9274513688628643,0.3574571465936341
384,12107,0.8647914335943743,3.124334221038615,0.031517270004396115
385,12109,0.979916224100531,2.7353452685421993,0.05127851436301133
386,12111,0.9286471725705732,2.3034787745262384,0.16429321248879492
387,12113,0.8079441502166587,0.6230688465576721,0.0874357686082344
388,12115,0.0,3.5816020313942754,0.022725168718216376
389,12117,0.9166986748607644,4.66890831652096,0.011700943865646728
390,12119,0.0,1.0008503979862575,0.07710924630403104
391,12121,0.25021488739900294,2.9018002552929265,0.17877185183835104
392,12123,0.0,1.9886425094645754,0.0048498195937190765
393,12125,,0.0,0.018987476494825524
394,12127,0.9487434784340276,6.849901789611524,0.04807327934758422
395,12129,0.5861650485436893,0.8182720953326713,0.00528260500905907
396,12131,0.19080981643117148,0.5472635750240977,0.12245204312210659
397,12133,0.4671064051379969,0.2533087103724223,0.05965356788531798
398,13000,0.3011823925826805,1.5883428223327039,11.745974532377376
399,13001,0.3702225061215799,1.2190389669381265,0.1616833852871992
400,13003,0.23961230369543857,2.1144798929502078,0.07448630439287958
401,13005,0.3153925442363855,1.945001336541032,0.07849940551694133
402,13007,0.6152054012932674,0.8154782676127331,0.13529658966101535
403,13009,0.1212070410729254,0.6845306403488639,0.02285631581377395
404,13011,0.0031061929722384003,12.13529659234329,0.031173664614035274
405,13013,0.019980764606876655,4.168169973942674,0.026171714389469414
406,13015,0.13887351526246328,3.8316545002242974,0.0643171586033453
407,13017,0.7560210987261147,0.5493712411153636,0.09594721510992094
408,13019,0.6762096510181366,1.0202745582684793,0.157056515755928
409,13021,0.13842364532019705,1.1827539328024859,0.013505527900518942
410,13023,0.9303302357326613,0.3340758410215035,0.14954441012239017
411,13025,0.37870392676463505,0.7675665680473372,0.02836973971101435
412,13027,0.7537387836490529,0.885241078725143,0.24072049389592656
413,13029,0.8254817987152034,0.2882271254436044,0.016999286526172705
414,13031,0.6988194644399655,0.4679016503873358,0.3115005813683491
415,13033,0.6411431154209639,0.43827154935664825,0.2913013057105716
416,13035,0.3309659090909091,0.5462445685909373,0.0169022376754601
417,13037,0.5880219223214851,0.9418328832928048,0.1758184192463945
418,13039,0.636150234741784,0.127736131934033,0.008747511273690167
419,13043,0.7104574093773014,0.6634996471035344,0.09662393412299802
420,13045,0.019371302633105207,6.085173130465472,0.06688764167627376
421,13047,0.0,3.579982891360137,0.021463533658952517
422,13049,0.04209304778985125,2.957566302652106,0.008406528825240477
423,13051,0.9491725768321513,5.087628865979381,0.0030531043845803164
424,13053,inf,0.0,0.00113835678943974
425,13055,0.11008017295739123,0.6908332814736449,0.04214805357029305
426,13057,0.0873215785054576,5.642976588628763,0.01882223115442298
427,13059,0.0,13.58008804605486,0.0077455474636303045
428,13061,0.9397150799166087,0.48459336588651286,0.06231060804131443
429,13063,0.7272727272727273,0.298372513562387,0.0014504868768667654
430,13065,0.7558010230558233,2.240325527321043,0.015792733247043028
431,13067,0.901690238013108,0.9191502853519341,0.00827275878777175
432,13069,0.30945541308711905,1.4957285695510196,0.2594430532577258
433,13071,0.5551176190810352,2.2377645560344077,0.3006573395076489
434,13073,0.2760653980166175,0.7979041916167665,0.012264876376544295
435,13075,0.5194645958925105,2.546642033774817,0.10080228058746232
436,13077,0.3907689581856839,0.6053196053196053,0.048912620759152696
437,13079,0.4312551296470803,2.182077474131069,0.039543472252519626
438,13081,0.831290192926045,0.6062624375583804,0.12916939735656552
439,13083,0.027153621614282804,1.9955296667569764,0.019362557188120185
440,13085,0.00983395131388038,15.707412523020258,0.011394059662042006
441,13087,0.8668421697073588,1.0734148219080344,0.2793905264920328
442,13089,0.978401727861771,0.8066202090592335,0.0015055686570009464
443,13091,0.8697692234032366,0.4485535725790864,0.1221320442089461
444,13093,0.6610758680391176,0.6938099438803281,0.2794954441684788
445,13095,0.9398500917488259,0.9727121464226289,0.08670134487311199
446,13097,0.32229232386961093,1.2951991828396323,0.007703580393051881
447,13099,0.8706794507575758,0.5094527363184079,0.26096960545001596
448,13101,0.9605947124252417,2.632190672355451,0.017828136170096574
449,13103,0.7790143084260731,0.34173174872665535,0.03862281964170546
450,13105,0.03438429506246282,2.6286161063330726,0.05032114056544104
451,13107,0.794681842712064,0.3715118928278502,0.14390770795532565
452,13109,0.35790466280809,1.312702748847533,0.06145028309445674
453,13111,0.09080377337673085,3.993610927517074,0.011905533334716542
454,13113,0.7588752196836556,1.0619634191862635,0.0070268613799748005
455,13115,0.05901519904474712,1.7633560543877806,0.07349745529237546
456,13117,0.16258881216851795,6.978351955307263,0.015024211267075645
457,13119,0.008949183720395493,12.570332973639587,0.06806009671055846
458,13121,0.8549466898090752,1.1067508232711307,0.009558000324235974
459,13123,0.011891090179679573,20.250182500782145,0.02515138998603149
460,13125,0.4114010989010989,0.22144486692015208,0.017245843065820946
461,13127,0.37333333333333335,0.702576112412178,0.0011199961960616795
462,13129,0.019467286280067456,5.86063805813991,0.08147644458609825
463,13131,0.6570425282871635,1.4084664338515538,0.14796277614996584
464,13133,0.0,4.684484147323717,0.03582151768059569
465,13135,0.8109437054781568,4.857011635027557,0.008566528281820716
466,13137,0.008271886444174637,12.116612845353426,0.021930417319137478
467,13139,0.006434304538718758,11.82432256383533,0.04026740421999744
468,13141,0.26259097525473074,0.40058309037900874,0.022491726888123894
469,13143,0.013633847005628865,3.8531555555555554,0.02950809650045409
470,13145,0.6623280029750837,0.22520938023450587,0.03131792641914861
